time,load,temperature,windspeed
2009-12-09 16:00:00,80006.59341,3.455,3.035068
2009-12-09 17:00:00,79113.18681,3.2119999999999997,3.117772
2009-12-09 18:00:00,76674.72527000001,3.0389999999999997,3.206732
2009-12-09 19:00:00,72485.71429,2.931,3.316845
2009-12-09 20:00:00,68760.43956,2.891,3.4295730000000004
2009-12-09 21:00:00,64980.21977999999,2.8689999999999998,3.5249610000000002
2009-12-09 22:00:00,58706.59341,2.87,3.590143
2009-12-09 23:00:00,54048.35165,2.906,3.6504239999999997
2009-12-10 00:00:00,51902.1978,2.971,3.7055599999999997
2009-12-10 01:00:00,50784.61538,3.0869999999999997,3.836354
2009-12-10 02:00:00,50894.505489999996,3.217,3.967247
2009-12-10 03:00:00,52214.285710000004,3.3089999999999997,4.144225
2009-12-10 04:00:00,55765.93407,3.447,4.394154
2009-12-10 05:00:00,64481.31868,3.6430000000000002,4.585707
2009-12-10 06:00:00,73557.14286,3.909,4.794537
2009-12-10 07:00:00,76003.2967,4.224,5.062613
2009-12-10 08:00:00,76245.05495,4.6819999999999995,5.269236
2009-12-10 09:00:00,76583.51647999999,5.222,5.510382
2009-12-10 10:00:00,77229.67033,5.761,5.826005
2009-12-10 11:00:00,76613.18681,6.147,6.180464
2009-12-10 12:00:00,76354.94505,6.308,6.381893
2009-12-10 13:00:00,75447.25275,6.196000000000001,6.384291
2009-12-10 14:00:00,75365.93407,5.837000000000001,6.272214
2009-12-10 15:00:00,77175.82418,5.401,6.176126
2009-12-10 16:00:00,79228.57143,5.144,6.177425
2009-12-10 17:00:00,78323.07692,5.015,6.244693
2009-12-10 18:00:00,75945.05495,4.94,6.230854
2009-12-10 19:00:00,72026.37363,4.873,6.130165
2009-12-10 20:00:00,68076.92308,4.796,6.004663
2009-12-10 21:00:00,64420.879120000005,4.67,5.957993
2009-12-10 22:00:00,58423.07692000001,4.521,5.941772
2009-12-10 23:00:00,53612.08791,4.345,5.900342
2009-12-11 00:00:00,51189.010989999995,4.187,5.928516
2009-12-11 01:00:00,50343.95604,4.0280000000000005,5.920097
2009-12-11 02:00:00,50816.48352,3.877,5.962592
2009-12-11 03:00:00,52569.23077,3.739,5.929924
2009-12-11 04:00:00,56031.868129999995,3.617,5.871336
2009-12-11 05:00:00,64526.373629999995,3.452,5.763875
2009-12-11 06:00:00,73074.72527000001,3.25,5.571086
2009-12-11 07:00:00,75409.89011000001,3.042,5.347607
2009-12-11 08:00:00,75303.2967,3.1060000000000003,5.331091000000001
2009-12-11 09:00:00,76439.56044,3.338,5.4272540000000005
2009-12-11 10:00:00,77070.32967,3.636,5.510148
2009-12-11 11:00:00,75814.28571,3.888,5.46513
2009-12-11 12:00:00,74264.83516,3.9739999999999998,5.346237
2009-12-11 13:00:00,72838.46154,3.807,4.984630999999999
2009-12-11 14:00:00,72667.03297,3.333,4.414207
2009-12-11 15:00:00,75139.56044,2.687,4.150869
2009-12-11 16:00:00,76700.0,2.373,4.146282
2009-12-11 17:00:00,75174.72527000001,2.147,4.013775
2009-12-11 18:00:00,72246.15385,1.956,3.8631330000000004
2009-12-11 19:00:00,68313.18681,1.778,3.7026800000000004
2009-12-11 20:00:00,64924.175820000004,1.5959999999999999,3.5318660000000004
2009-12-11 21:00:00,62681.31868,1.4169999999999998,3.4556769999999997
2009-12-11 22:00:00,58263.736260000005,1.2670000000000001,3.4251519999999998
2009-12-11 23:00:00,53974.72527,1.149,3.450763
2009-12-12 00:00:00,51243.95604,1.0490000000000002,3.465496
2009-12-12 01:00:00,49758.241760000004,0.94,3.5072980000000005
2009-12-12 02:00:00,49407.692310000006,0.84,3.573927
2009-12-12 03:00:00,49472.52747,0.74,3.6655279999999997
2009-12-12 04:00:00,48653.84615,0.617,3.7095580000000004
2009-12-12 05:00:00,48527.47253,0.488,3.7096120000000004
2009-12-12 06:00:00,53240.65934,0.349,3.694369
2009-12-12 07:00:00,57225.27473,0.261,3.752178
2009-12-12 08:00:00,60516.48352,0.534,4.042326999999999
2009-12-12 09:00:00,62110.989010000005,1.016,4.37056
2009-12-12 10:00:00,63490.10989,1.57,4.57562
2009-12-12 11:00:00,63025.27473,2.013,4.686825
2009-12-12 12:00:00,61052.74725,2.2,4.715457
2009-12-12 13:00:00,59873.626370000005,2.0380000000000003,4.47285
2009-12-12 14:00:00,60169.23077,1.274,3.726985
2009-12-12 15:00:00,63414.285710000004,0.14,3.520092
2009-12-12 16:00:00,66952.74725,-0.287,3.7266769999999996
2009-12-12 17:00:00,66243.95604,-0.6659999999999999,3.756657
2009-12-12 18:00:00,63703.2967,-0.988,3.8134919999999997
2009-12-12 19:00:00,59860.43956,-1.2930000000000001,3.808755
2009-12-12 20:00:00,57979.120879999995,-1.515,3.810541
2009-12-12 21:00:00,57785.714289999996,-1.68,3.824871
2009-12-12 22:00:00,54405.494510000004,-1.834,3.816272
2009-12-12 23:00:00,50640.65934,-2.008,3.7633900000000002
2009-12-13 00:00:00,47823.07692,-2.122,3.750493
2009-12-13 01:00:00,46230.76923,-2.211,3.748657
2009-12-13 02:00:00,45702.1978,-2.279,3.7143900000000003
2009-12-13 03:00:00,45565.934069999996,-2.3040000000000003,3.7504730000000004
2009-12-13 04:00:00,44558.241760000004,-2.372,3.769454
2009-12-13 05:00:00,42739.56044,-2.469,3.763675
2009-12-13 06:00:00,44776.92308,-2.5989999999999998,3.7854769999999998
2009-12-13 07:00:00,47782.41758,-2.681,3.8507800000000003
2009-12-13 08:00:00,51439.56044,-2.0269999999999997,4.225097
2009-12-13 09:00:00,54719.78022000001,-1.205,4.618698
2009-12-13 10:00:00,58173.626370000005,-0.5820000000000001,4.772005
2009-12-13 11:00:00,57801.0989,-0.195,4.706633
2009-12-13 12:00:00,55627.47252999999,-0.1,4.600592
2009-12-13 13:00:00,54225.27473,-0.376,4.3712029999999995
2009-12-13 14:00:00,54141.758239999996,-1.3230000000000002,3.6797690000000003
2009-12-13 15:00:00,57305.494510000004,-2.6319999999999997,3.3480519999999996
2009-12-13 16:00:00,61291.20879,-3.0410000000000004,3.5055330000000002
2009-12-13 17:00:00,62569.23077,-3.338,3.499989
2009-12-13 18:00:00,61834.06593,-3.609,3.3723080000000003
2009-12-13 19:00:00,59575.824179999996,-3.832,3.199534
2009-12-13 20:00:00,58402.1978,-4.041,3.080325
2009-12-13 21:00:00,58578.02198,-4.192,3.020411
2009-12-13 22:00:00,54613.18681,-4.3,2.993319
2009-12-13 23:00:00,51598.9011,-4.3919999999999995,2.989824
2009-12-14 00:00:00,49559.34066,-4.475,3.0131650000000003
2009-12-14 01:00:00,48891.20879,-4.524,3.053948
2009-12-14 02:00:00,48812.08791,-4.553999999999999,3.068264
2009-12-14 03:00:00,49996.7033,-4.595,3.044891
2009-12-14 04:00:00,53723.07692000001,-4.651,3.014518
2009-12-14 05:00:00,63472.52747000001,-4.677,2.997634
2009-12-14 06:00:00,72497.8022,-4.676,2.980346
2009-12-14 07:00:00,75027.47253,-4.587,3.0117220000000002
2009-12-14 08:00:00,75043.95604,-3.5180000000000002,3.39848
2009-12-14 09:00:00,75672.52747,-2.374,3.7370980000000005
2009-12-14 10:00:00,76654.94505,-1.565,3.730463
2009-12-14 11:00:00,76521.97802000001,-1.002,3.7260419999999996
2009-12-14 12:00:00,76167.03297,-0.772,3.73198
2009-12-14 13:00:00,75247.25275,-0.966,3.613699
2009-12-14 14:00:00,75068.13187000001,-1.883,3.137116
2009-12-14 15:00:00,77205.49451,-3.008,2.9535
2009-12-14 16:00:00,79760.43956,-3.241,3.101439
2009-12-14 17:00:00,78583.51647999999,-3.347,3.2078759999999997
2009-12-14 18:00:00,76485.71429,-3.4410000000000003,3.234465
2009-12-14 19:00:00,72428.57143,-3.556,3.182213
2009-12-14 20:00:00,69057.14286,-3.6460000000000004,3.117063
2009-12-14 21:00:00,66461.53846,-3.7260000000000004,3.0708290000000003
2009-12-14 22:00:00,61347.25275,-3.821,3.0243450000000003
2009-12-14 23:00:00,57449.45055,-3.9219999999999997,3.007733
2009-12-15 00:00:00,54852.74725,-4.029,3.034482
2009-12-15 01:00:00,53747.25275,-4.113,3.064898
2009-12-15 02:00:00,53350.54945,-4.183,3.105443
2009-12-15 03:00:00,53995.6044,-4.195,3.121625
2009-12-15 04:00:00,56916.48352,-4.198,3.150491
2009-12-15 05:00:00,65089.010989999995,-4.211,3.1834740000000004
2009-12-15 06:00:00,73712.08791,-4.212,3.205141
2009-12-15 07:00:00,76096.7033,-4.131,3.2718220000000002
2009-12-15 08:00:00,75650.54945,-3.2030000000000003,3.7574129999999997
2009-12-15 09:00:00,75925.27472999999,-2.092,4.07712
2009-12-15 10:00:00,76532.96703,-1.079,4.382189
2009-12-15 11:00:00,76128.57143,-0.516,4.409298000000001
2009-12-15 12:00:00,75957.14286,-0.355,4.241864
2009-12-15 13:00:00,75212.08791,-0.6,3.881972
2009-12-15 14:00:00,75215.38462000001,-1.454,3.2379330000000004
2009-12-15 15:00:00,76981.31868,-2.416,3.0880240000000003
2009-12-15 16:00:00,79513.18681,-2.6889999999999996,3.198934
2009-12-15 17:00:00,78259.34066,-2.842,3.2086810000000003
2009-12-15 18:00:00,76441.75824,-3.009,3.106903
2009-12-15 19:00:00,72437.36263999999,-3.1639999999999997,2.982527
2009-12-15 20:00:00,69230.76922999999,-3.322,2.842221
2009-12-15 21:00:00,66492.30769,-3.5189999999999997,2.688479
2009-12-15 22:00:00,61119.78022000001,-3.74,2.528439
2009-12-15 23:00:00,57227.47252999999,-3.964,2.4226419999999997
2009-12-16 00:00:00,54808.79121,-4.136,2.336172
2009-12-16 01:00:00,53824.175820000004,-4.274,2.199494
2009-12-16 02:00:00,53754.94505,-4.436,2.073839
2009-12-16 03:00:00,54286.81319,-4.569,2.021075
2009-12-16 04:00:00,57350.54945,-4.681,2.031549
2009-12-16 05:00:00,65408.79121,-4.757,2.029506
2009-12-16 06:00:00,73474.72527000001,-4.82,2.010687
2009-12-16 07:00:00,75583.51647999999,-4.816,2.0073060000000003
2009-12-16 08:00:00,74919.78022,-3.991,2.274357
2009-12-16 09:00:00,74843.95604,-2.846,2.493451
2009-12-16 10:00:00,75270.32967,-1.88,2.604331
2009-12-16 11:00:00,75028.57143,-1.453,2.6466279999999998
2009-12-16 12:00:00,75221.97802000001,-1.3880000000000001,2.619811
2009-12-16 13:00:00,74560.43956,-1.6369999999999998,2.434602
2009-12-16 14:00:00,74352.74725,-2.4419999999999997,2.005862
2009-12-16 15:00:00,76738.46154,-3.472,2.019328
2009-12-16 16:00:00,79110.98901,-3.929,2.1720509999999997
2009-12-16 17:00:00,78095.6044,-4.2589999999999995,2.240478
2009-12-16 18:00:00,76150.54945,-4.574,2.264389
2009-12-16 19:00:00,72640.65934,-4.86,2.2658650000000002
2009-12-16 20:00:00,69486.81319,-5.117,2.260493
2009-12-16 21:00:00,66813.18681,-5.357,2.240885
2009-12-16 22:00:00,62129.67032999999,-5.563,2.181803
2009-12-16 23:00:00,58405.494510000004,-5.721,2.082795
2009-12-17 00:00:00,56165.93407,-5.862,2.015268
2009-12-17 01:00:00,55035.16484,-6.0,1.9709430000000001
2009-12-17 02:00:00,54527.47252999999,-6.127000000000001,1.9655029999999998
2009-12-17 03:00:00,54969.23077,-6.211,1.99157
2009-12-17 04:00:00,57849.45055,-6.2589999999999995,2.0325029999999997
2009-12-17 05:00:00,65393.40659,-6.3420000000000005,2.106688
2009-12-17 06:00:00,73237.36263999999,-6.4239999999999995,2.187378
2009-12-17 07:00:00,75497.8022,-6.426,2.278985
2009-12-17 08:00:00,75027.47253,-5.643,2.440241
2009-12-17 09:00:00,75051.64835,-4.455,2.6275060000000003
2009-12-17 10:00:00,75480.21978,-3.525,2.709458
2009-12-17 11:00:00,75167.03297,-2.903,2.809371
2009-12-17 12:00:00,74923.07692,-2.668,2.8262259999999997
2009-12-17 13:00:00,74171.42857,-2.736,2.697243
2009-12-17 14:00:00,74035.16484,-3.265,2.38945
2009-12-17 15:00:00,76007.69231,-4.08,2.333632
2009-12-17 16:00:00,78665.93407,-4.467,2.507955
2009-12-17 17:00:00,78214.28571,-4.8069999999999995,2.700486
2009-12-17 18:00:00,76327.47253,-5.159,2.872492
2009-12-17 19:00:00,72695.6044,-5.5329999999999995,2.975714
2009-12-17 20:00:00,69879.12088,-5.867999999999999,3.0685130000000003
2009-12-17 21:00:00,67746.15385,-6.172000000000001,3.102841
2009-12-17 22:00:00,62867.03297000001,-6.47,3.114911
2009-12-17 23:00:00,58980.21977999999,-6.729,3.167999
2009-12-18 00:00:00,56591.20879,-6.971,3.208329
2009-12-18 01:00:00,55358.241760000004,-7.222,3.248696
2009-12-18 02:00:00,54902.1978,-7.452999999999999,3.315601
2009-12-18 03:00:00,55352.74725,-7.649,3.384519
2009-12-18 04:00:00,57725.27473,-7.814,3.406882
2009-12-18 05:00:00,64303.2967,-7.943,3.4711279999999998
2009-12-18 06:00:00,72014.28571,-8.041,3.5371919999999997
2009-12-18 07:00:00,74216.48352000001,-8.035,3.672419
2009-12-18 08:00:00,73519.78022,-7.285,3.9597839999999995
2009-12-18 09:00:00,73272.52747,-6.357,4.175587
2009-12-18 10:00:00,73267.03297,-5.621,4.385205
2009-12-18 11:00:00,72665.93407,-5.2829999999999995,4.652464
2009-12-18 12:00:00,71183.51647999999,-5.29,4.818605000000001
2009-12-18 13:00:00,70395.6044,-5.542999999999999,4.830786
2009-12-18 14:00:00,70632.96703,-6.051,4.652737999999999
2009-12-18 15:00:00,73659.34066,-6.787999999999999,4.424425
2009-12-18 16:00:00,76794.50549,-7.3260000000000005,4.448706
2009-12-18 17:00:00,75837.36263999999,-7.791,4.431738
2009-12-18 18:00:00,73160.43956,-8.269,4.3846050000000005
2009-12-18 19:00:00,69562.63736000001,-8.765,4.322914
2009-12-18 20:00:00,67041.75824,-9.226,4.233907
2009-12-18 21:00:00,66304.3956,-9.677,4.2005230000000005
2009-12-18 22:00:00,62979.120879999995,-10.064,4.174983999999999
2009-12-18 23:00:00,60164.83516,-10.413,4.155075
2009-12-19 00:00:00,57427.47252999999,-10.694,4.157641
2009-12-19 01:00:00,55178.02198,-10.93,4.123287
2009-12-19 02:00:00,53467.03297,-11.154000000000002,4.01921
2009-12-19 03:00:00,52427.47253,-11.427999999999999,3.8413180000000002
2009-12-19 04:00:00,51108.79121,-11.716,3.570907
2009-12-19 05:00:00,50241.758239999996,-11.966,3.306344
2009-12-19 06:00:00,53923.07692000001,-12.158,3.109573
2009-12-19 07:00:00,57696.7033,-12.299000000000001,2.9798080000000002
2009-12-19 08:00:00,61153.84615,-11.922,2.998889
2009-12-19 09:00:00,62843.95604,-11.204,2.961896
2009-12-19 10:00:00,64057.14286,-10.658,2.83452
2009-12-19 11:00:00,64139.56044,-10.274000000000001,2.746848
2009-12-19 12:00:00,63210.989010000005,-10.05,2.689048
2009-12-19 13:00:00,62347.25275,-10.033,2.588691
2009-12-19 14:00:00,62689.010989999995,-10.394,2.424582
2009-12-19 15:00:00,65674.72527000001,-11.007,2.2416810000000003
2009-12-19 16:00:00,69240.65934,-11.33,2.182199
2009-12-19 17:00:00,69060.43956,-11.550999999999998,2.175236
2009-12-19 18:00:00,67026.37363,-11.782,2.328709
2009-12-19 19:00:00,63513.18681,-12.009,2.6453439999999997
2009-12-19 20:00:00,62146.15385,-12.217,3.098246
2009-12-19 21:00:00,63408.79121,-12.331,3.537096
2009-12-19 22:00:00,61479.120879999995,-12.350999999999999,3.920299
2009-12-19 23:00:00,58987.91209,-12.315999999999999,4.2601510000000005
2009-12-20 00:00:00,56312.08791,-12.218,4.5105949999999995
2009-12-20 01:00:00,53860.43956,-12.04,4.720534
2009-12-20 02:00:00,51717.58242,-11.869000000000002,4.904881
2009-12-20 03:00:00,49898.9011,-11.757,5.076115
2009-12-20 04:00:00,48350.54945,-11.689,5.353607
2009-12-20 05:00:00,45951.64835,-11.592,5.649504
2009-12-20 06:00:00,47734.065930000004,-11.522,5.9188019999999995
2009-12-20 07:00:00,51038.46154,-11.436,6.234916
2009-12-20 08:00:00,55131.868129999995,-10.755999999999998,6.7242619999999995
2009-12-20 09:00:00,58138.46154,-9.677,7.168505000000001
2009-12-20 10:00:00,61136.263739999995,-8.517000000000001,7.376405
2009-12-20 11:00:00,61125.27473,-7.462000000000001,7.489231
2009-12-20 12:00:00,59387.91209,-6.685,7.4289130000000005
2009-12-20 13:00:00,57983.51648,-6.277,7.089948
2009-12-20 14:00:00,58400.0,-6.398,6.513594
2009-12-20 15:00:00,61742.85714,-6.718,6.455925
2009-12-20 16:00:00,65301.0989,-6.472,6.6780539999999995
2009-12-20 17:00:00,65542.85714,-6.042000000000001,6.657638
2009-12-20 18:00:00,64252.74725,-5.598,6.6235740000000005
2009-12-20 19:00:00,61782.417579999994,-5.281000000000001,6.586067999999999
2009-12-20 20:00:00,61038.46154,-5.099,6.5552529999999996
2009-12-20 21:00:00,62237.36264,-4.973,6.4195720000000005
2009-12-20 22:00:00,58848.35165,-4.982,6.151644
2009-12-20 23:00:00,56057.14286,-5.105,5.880703
2009-12-21 00:00:00,54675.824179999996,-5.22,5.684076999999999
2009-12-21 01:00:00,54009.89011,-5.36,5.438328
2009-12-21 02:00:00,52974.725269999995,-5.5520000000000005,5.238809
2009-12-21 03:00:00,53323.07692,-5.566,5.242592
2009-12-21 04:00:00,55885.714289999996,-5.513,5.122994
2009-12-21 05:00:00,61141.758239999996,-5.507000000000001,4.984038
2009-12-21 06:00:00,68317.58242,-5.477,4.840436
2009-12-21 07:00:00,71296.7033,-5.416,4.730701
2009-12-21 08:00:00,71761.53846,-4.614,4.908766
2009-12-21 09:00:00,71705.49451,-3.471,4.869082
2009-12-21 10:00:00,71765.93407,-2.439,4.779064
2009-12-21 11:00:00,71346.15385,-1.5819999999999999,4.699789
2009-12-21 12:00:00,70960.43956,-1.085,4.480128
2009-12-21 13:00:00,69848.35165,-1.197,4.0132650000000005
2009-12-21 14:00:00,69202.1978,-2.089,3.8966519999999996
2009-12-21 15:00:00,71606.59341,-2.8339999999999996,4.296304
2009-12-21 16:00:00,74206.59341,-2.87,4.722015
2009-12-21 17:00:00,73620.87912,-2.864,4.934025
2009-12-21 18:00:00,71856.04396,-2.8510000000000004,5.073592
2009-12-21 19:00:00,68685.71429,-2.784,5.203809
2009-12-21 20:00:00,66226.37363,-2.625,5.381437
2009-12-21 21:00:00,64682.417579999994,-2.438,5.3927059999999996
2009-12-21 22:00:00,60246.15385,-2.263,5.30104
2009-12-21 23:00:00,56473.626370000005,-2.0980000000000003,5.294235
2009-12-22 00:00:00,53597.8022,-1.935,5.395633999999999
2009-12-22 01:00:00,52404.3956,-1.732,5.559419999999999
2009-12-22 02:00:00,52016.48352,-1.564,5.61115
2009-12-22 03:00:00,52298.9011,-1.3719999999999999,5.766433999999999
2009-12-22 04:00:00,53772.52747000001,-1.173,5.955392
2009-12-22 05:00:00,58894.505489999996,-1.0190000000000001,6.076561
2009-12-22 06:00:00,66292.30769,-0.8240000000000001,6.191162
2009-12-22 07:00:00,69430.76922999999,-0.5329999999999999,6.374696
2009-12-22 08:00:00,69893.40659,-0.028999999999999998,6.596869
2009-12-22 09:00:00,70207.69231,0.605,6.947448
2009-12-22 10:00:00,70600.0,1.262,7.058680000000001
2009-12-22 11:00:00,70291.20879,1.8230000000000002,7.009214999999999
2009-12-22 12:00:00,69301.0989,2.17,6.761214999999999
2009-12-22 13:00:00,68087.91209,2.157,6.289736
2009-12-22 14:00:00,68463.73626,1.558,5.532815
2009-12-22 15:00:00,70863.73626,0.7340000000000001,5.005237999999999
2009-12-22 16:00:00,73349.45055,0.509,4.6652569999999995
2009-12-22 17:00:00,72741.75824,0.466,4.300912
2009-12-22 18:00:00,70700.0,0.447,3.8800480000000004
2009-12-22 19:00:00,66390.10988999999,0.46299999999999997,3.495961
2009-12-22 20:00:00,63351.64835,0.32299999999999995,3.234977
2009-12-22 21:00:00,61951.64835,0.124,2.99701
2009-12-22 22:00:00,56862.63736,-0.081,2.7626310000000003
2009-12-22 23:00:00,53050.54945,-0.27699999999999997,2.5995340000000002
2009-12-23 00:00:00,50352.74725,-0.478,2.5150189999999997
2009-12-23 01:00:00,49371.42857,-0.703,2.498768
2009-12-23 02:00:00,48735.16484,-0.9390000000000001,2.555927
2009-12-23 03:00:00,49728.57143,-1.115,2.701948
2009-12-23 04:00:00,50707.692310000006,-1.285,2.859773
2009-12-23 05:00:00,53932.96702999999,-1.511,2.95784
2009-12-23 06:00:00,60497.8022,-1.815,3.030823
2009-12-23 07:00:00,64613.18681,-2.029,3.122594
2009-12-23 08:00:00,65771.42857,-1.6030000000000002,3.3730559999999996
2009-12-23 09:00:00,66472.52747,-0.7659999999999999,3.6349169999999997
2009-12-23 10:00:00,66752.74725,-0.07,3.73831
2009-12-23 11:00:00,65963.73626,0.498,3.6701580000000003
2009-12-23 12:00:00,64557.14286,0.821,3.422228
2009-12-23 13:00:00,63694.505489999996,0.773,2.9944439999999997
2009-12-23 14:00:00,64125.27473,-0.273,2.729273
2009-12-23 15:00:00,67427.47253,-1.6980000000000002,3.092821
2009-12-23 16:00:00,71073.62637,-2.108,3.417551
2009-12-23 17:00:00,70216.48352000001,-2.234,3.6306730000000003
2009-12-23 18:00:00,67400.0,-2.302,3.848074
2009-12-23 19:00:00,63815.384620000004,-2.315,4.042724
2009-12-23 20:00:00,61127.47252999999,-2.279,4.128722
2009-12-23 21:00:00,60301.0989,-2.201,4.0669900000000005
2009-12-23 22:00:00,55562.63736,-2.22,3.900517
2009-12-23 23:00:00,51409.89011,-2.309,3.749799
2009-12-24 00:00:00,48842.85714,-2.41,3.6174739999999996
2009-12-24 01:00:00,47296.7033,-2.479,3.55712
2009-12-24 02:00:00,46470.32967,-2.543,3.559476
2009-12-24 03:00:00,45869.23077,-2.707,3.62474
2009-12-24 04:00:00,45304.3956,-2.9219999999999997,3.66856
2009-12-24 05:00:00,44762.63736,-2.945,3.6645
2009-12-24 06:00:00,48005.494510000004,-2.907,3.5947949999999995
2009-12-24 07:00:00,52115.38462,-2.826,3.625643
2009-12-24 08:00:00,55362.63736,-1.811,3.9496519999999995
2009-12-24 09:00:00,57015.384620000004,-0.584,4.003265
2009-12-24 10:00:00,58042.85714,0.20800000000000002,3.790254
2009-12-24 11:00:00,57200.0,0.8009999999999999,3.7197400000000003
2009-12-24 12:00:00,55236.263739999995,1.099,3.629779
2009-12-24 13:00:00,53058.241760000004,1.037,3.517404
2009-12-24 14:00:00,52390.10989,0.6920000000000001,3.582679
2009-12-24 15:00:00,54928.571429999996,0.204,3.9219440000000003
2009-12-24 16:00:00,57421.97802,0.212,4.217391
2009-12-24 17:00:00,55229.67032999999,0.275,4.3060410000000005
2009-12-24 18:00:00,52293.40659,0.312,4.436889
2009-12-24 19:00:00,50071.42857,0.397,4.694852
2009-12-24 20:00:00,50927.47253,0.485,4.797866
2009-12-24 21:00:00,52324.17582,0.536,4.658556
2009-12-24 22:00:00,49707.692310000006,0.633,4.569719999999999
2009-12-24 23:00:00,46460.43956,0.907,4.640638
2009-12-25 00:00:00,43525.274730000005,1.1340000000000001,4.808472
2009-12-25 01:00:00,41861.53846,1.268,4.927198000000001
2009-12-25 02:00:00,40875.82418,1.3659999999999999,5.026515
2009-12-25 03:00:00,40849.45055,1.4709999999999999,5.194361
2009-12-25 04:00:00,39873.62637,1.7209999999999999,5.584536
2009-12-25 05:00:00,38273.62637,1.942,6.075232
2009-12-25 06:00:00,39925.274730000005,1.9809999999999999,6.742342
2009-12-25 07:00:00,43856.04396,1.8090000000000002,7.503545
2009-12-25 08:00:00,48813.18681,1.6880000000000002,8.146726
2009-12-25 09:00:00,52935.16484,1.7069999999999999,8.596642999999998
2009-12-25 10:00:00,56514.285710000004,1.821,8.986988
2009-12-25 11:00:00,55993.40659,1.94,9.338319
2009-12-25 12:00:00,53458.241760000004,1.956,9.580811
2009-12-25 13:00:00,53243.95604,1.838,9.554313
2009-12-25 14:00:00,53724.175820000004,1.629,9.447728999999999
2009-12-25 15:00:00,55102.1978,1.3719999999999999,9.368828
2009-12-25 16:00:00,57998.9011,1.246,9.404859
2009-12-25 17:00:00,58665.93407,1.165,9.447115
2009-12-25 18:00:00,58110.989010000005,1.061,9.495643
2009-12-25 19:00:00,56754.94505,0.9540000000000001,9.496414999999999
2009-12-25 20:00:00,57314.285710000004,0.8370000000000001,9.312964
2009-12-25 21:00:00,58475.824179999996,0.763,9.149556
2009-12-25 22:00:00,55784.615379999996,0.696,9.010216
2009-12-25 23:00:00,52864.83516,0.607,8.790074
2009-12-26 00:00:00,50072.52747,0.424,8.369699
2009-12-26 01:00:00,48626.37363,0.113,7.7971
2009-12-26 02:00:00,48130.76923,-0.125,7.4375350000000005
2009-12-26 03:00:00,47984.61538,-0.218,7.236758999999999
2009-12-26 04:00:00,47232.96703,-0.413,6.883988
2009-12-26 05:00:00,44948.35165,-0.6459999999999999,6.666089
2009-12-26 06:00:00,45972.52747,-0.879,6.4000639999999995
2009-12-26 07:00:00,47898.9011,-0.981,6.2215940000000005
2009-12-26 08:00:00,49905.494510000004,-0.228,6.183758999999999
2009-12-26 09:00:00,51123.07692,0.8170000000000001,6.000312
2009-12-26 10:00:00,52571.42857,1.767,5.75023
2009-12-26 11:00:00,51703.2967,2.4130000000000003,5.589245
2009-12-26 12:00:00,49040.65934,2.701,5.463781
2009-12-26 13:00:00,48057.14286,2.45,5.103211
2009-12-26 14:00:00,48223.07692,1.21,4.816862
2009-12-26 15:00:00,51034.065930000004,-0.084,4.8733379999999995
2009-12-26 16:00:00,55413.18681,-0.47,4.922982
2009-12-26 17:00:00,56295.6044,-0.735,4.8942440000000005
2009-12-26 18:00:00,55160.43956,-0.973,4.849438
2009-12-26 19:00:00,53556.04396,-1.185,4.776387000000001
2009-12-26 20:00:00,53318.681319999996,-1.358,4.6576319999999996
2009-12-26 21:00:00,54157.14286,-1.528,4.657729
2009-12-26 22:00:00,51324.17582,-1.649,4.598955999999999
2009-12-26 23:00:00,48038.46154,-1.693,4.5962819999999995
2009-12-27 00:00:00,45730.76923,-1.706,4.506297
2009-12-27 01:00:00,44357.14286,-1.705,4.447998999999999
2009-12-27 02:00:00,43567.03297,-1.722,4.437814
2009-12-27 03:00:00,43131.86813,-1.778,4.409697
2009-12-27 04:00:00,41975.82418,-1.831,4.482595
2009-12-27 05:00:00,40510.989010000005,-1.8980000000000001,4.648321
2009-12-27 06:00:00,42025.274730000005,-1.926,4.886789
2009-12-27 07:00:00,44169.23077,-1.864,5.111822
2009-12-27 08:00:00,47109.89011,-1.19,5.498948
2009-12-27 09:00:00,49015.38462,-0.29100000000000004,5.626532
2009-12-27 10:00:00,51195.6044,0.5870000000000001,5.710996
2009-12-27 11:00:00,51591.20879,1.256,5.849158999999999
2009-12-27 12:00:00,50001.0989,1.5090000000000001,5.702537
2009-12-27 13:00:00,49341.758239999996,1.344,5.46149
2009-12-27 14:00:00,49838.46154,0.778,5.274816
2009-12-27 15:00:00,53294.505489999996,0.301,5.4795739999999995
2009-12-27 16:00:00,56954.94505,0.295,5.853728
2009-12-27 17:00:00,58061.53846,0.298,5.988619
2009-12-27 18:00:00,56934.06593,0.395,6.241575
2009-12-27 19:00:00,54181.31868,0.491,6.313415
2009-12-27 20:00:00,53390.10989,0.5670000000000001,6.381405
2009-12-27 21:00:00,54017.582420000006,0.647,6.467525
2009-12-27 22:00:00,50627.47253,0.624,6.366521
2009-12-27 23:00:00,47515.38462,0.639,6.530295
2009-12-28 00:00:00,44584.61538,0.645,6.533297
2009-12-28 01:00:00,43561.53846,0.619,6.409176
2009-12-28 02:00:00,43474.725269999995,0.556,6.272834
2009-12-28 03:00:00,44439.56044,0.49,6.218731
2009-12-28 04:00:00,45512.08791,0.445,6.221463
